symbol,strategy,direction,entry_ts,entry_price,exit_ts,exit_price,qty,pos_usd,pnl,fees,reason,bars_held,equity_after
NEARUSDT,hi,LONG,2022-07-09 04:00:00+00:00,3.743,2022-07-10 04:00:00+00:00,3.683,55.54538786608175,207.90638678274397,-3.559587299626345,0.22686402766143768,hull_ichimoku_close_long,6,100.39360609174564
NEARUSDT,hi,SHORT,2022-07-11 08:00:00+00:00,3.395,2022-07-13 08:00:00+00:00,3.275,59.14203598924633,200.7872121834913,6.880081759683016,0.21696255902655018,hull_ichimoku_close_short,12,107.27368785142866
NEARUSDT,hi,LONG,2022-07-15 16:00:00+00:00,3.556,2022-07-16 04:00:00+00:00,3.3782,60.333907677968874,214.54737570285732,-10.957470845584178,0.23010206044131448,sl_5pct_hit,3,96.31621700584448
NEARUSDT,hi,LONG,2022-07-16 20:00:00+00:00,3.643,2022-07-20 16:00:00+00:00,4.346,52.877418065245394,192.63243401168896,36.940484168759745,0.232340731107785,hull_ichimoku_close_long,23,133.25670117460422
NEARUSDT,hi,LONG,2022-07-24 20:00:00+00:00,4.349,2022-07-25 00:00:00+00:00,4.13155,61.28153652545606,266.51340234920843,-13.61150574147997,0.285835624019526,sl_5pct_hit,1,119.64519543312424
NEARUSDT,hi,SHORT,2022-07-25 16:00:00+00:00,3.939,2022-07-27 12:00:00+00:00,3.756,60.74902027576758,239.2903908662485,10.859965669403367,0.25710504106211735,hull_ichimoku_close_short,11,130.5051611025276
NEARUSDT,hi,LONG,2022-08-05 04:00:00+00:00,4.563,2022-08-06 20:00:00+00:00,4.903,57.20147319856569,261.0103222050552,19.15069285759863,0.2978080299136925,hull_ichimoku_close_long,10,149.65585396012625
NEARUSDT,hi,SHORT,2022-08-15 20:00:00+00:00,5.393,2022-08-21 08:00:00+00:00,4.239,55.50003855372752,299.3117079202525,63.75302748675933,0.2940170042422269,hull_ichimoku_close_short,33,213.40888144688557
BTCUSDT,bb_mr,LONG,2022-08-19 12:00:00+00:00,21434.0,2022-08-26 08:00:00+00:00,21182.5,0.011636951724684012,249.42642326687712,-3.1994527430042767,0.2727593842462479,max_bars_time_exit,41,210.2094287038813
NEARUSDT,hi,SHORT,2022-08-27 04:00:00+00:00,3.967,2022-08-28 16:00:00+00:00,3.895,105.97904144385242,420.4188574077626,7.172227010850019,0.45826397310736233,hull_ichimoku_close_short,9,217.3816557147313
NEARUSDT,hi,LONG,2022-08-31 00:00:00+00:00,4.296,2022-09-01 04:00:00+00:00,4.226,101.20188813534978,434.76331142946265,-7.558475539353711,0.47434336987919795,hull_ichimoku_close_long,7,209.8231801753776
BTCUSDT,bb_mr,LONG,2022-08-27 00:00:00+00:00,20193.5,2022-09-02 20:00:00+00:00,19940.5,0.01734959505978667,350.34904783980215,-4.772417306597241,0.3829697564712131,max_bars_time_exit,41,205.05076286878034
NEARUSDT,hi,LONG,2022-09-05 00:00:00+00:00,4.257,2022-09-05 16:00:00+00:00,4.148,96.3358059049943,410.10152573756073,-10.945939190391691,0.4453363467473124,hull_ichimoku_close_long,4,194.10482367838864
NEARUSDT,hi,LONG,2022-09-06 00:00:00+00:00,4.3,2022-09-06 16:00:00+00:00,4.085,90.28131333878544,388.20964735677734,-19.826837214629,0.41635484679014373,sl_5pct_hit,4,174.27798646375965
NEARUSDT,hi,SHORT,2022-09-06 20:00:00+00:00,4.07,2022-09-07 16:00:00+00:00,4.2735,85.64028818857967,348.5559729275193,-17.820795505851745,0.392996859475778,sl_5pct_hit,5,156.4571909579079
BTCUSDT,bb_mr,LONG,2022-09-07 00:00:00+00:00,18741.0,2022-09-09 04:00:00+00:00,20708.805,0.015498816006239409,290.46331077293274,30.16236373311058,0.3362838980473629,tp_1.75R_hit,13,186.6195546910185
NEARUSDT,hi,LONG,2022-09-07 20:00:00+00:00,4.376,2022-09-10 08:00:00+00:00,4.727,71.50694285096338,312.9143819158158,24.74092670526337,0.3580102354247759,hull_ichimoku_close_long,15,211.36048139628187
BTCUSDT,bb_mr,LONG,2022-09-19 08:00:00+00:00,18673.5,2022-09-26 04:00:00+00:00,18899.5,0.018864565774696928,352.2674689938031,3.873552783662527,0.3898390814189783,max_bars_time_exit,41,215.2340341799444
NEARUSDT,hi,SHORT,2022-09-25 00:00:00+00:00,3.757,2022-09-27 00:00:00+00:00,3.76,112.51556103075957,422.72096279256374,-0.8027253928397624,0.46517870974752085,hull_ichimoku_close_short,12,214.43130878710463
NEARUSDT,hi,SHORT,2022-09-27 20:00:00+00:00,3.615,2022-09-29 16:00:00+00:00,3.562,118.63419573283797,428.86261757420925,5.81932168131444,0.46829069252601796,hull_ichimoku_close_short,11,220.25063046841908
NEARUSDT,hi,SHORT,2022-10-01 08:00:00+00:00,3.567,2022-10-02 04:00:00+00:00,3.594,123.49348498369446,440.50126093683815,-3.820709359842242,0.4863852652825298,hull_ichimoku_close_short,5,216.42992110857682
NEARUSDT,hi,SHORT,2022-10-02 08:00:00+00:00,3.536,2022-10-03 20:00:00+00:00,3.543,122.41511374919503,432.85984221715364,-1.333522920871183,0.47661712462680345,hull_ichimoku_close_short,9,215.09639818770563
BTCUSDT,bb_mr,SHORT,2022-09-27 08:00:00+00:00,20217.0,2022-10-04 04:00:00+00:00,19955.5,0.017677475127129368,357.3855146451744,4.232078142494798,0.3905816032495325,max_bars_time_exit,41,219.32847633020043
NEARUSDT,hi,LONG,2022-10-05 08:00:00+00:00,3.669,2022-10-06 16:00:00+00:00,3.637,119.55763223232513,438.6569526604009,-4.30626266503356,0.48041843359915215,hull_ichimoku_close_long,8,215.02221366516687
NEARUSDT,hi,SHORT,2022-10-07 20:00:00+00:00,3.553,2022-10-09 12:00:00+00:00,3.529,121.03699052359521,430.04442733033375,2.4334365907778315,0.4714511817884557,hull_ichimoku_close_short,10,217.4556502559447
NEARUSDT,hi,SHORT,2022-10-10 08:00:00+00:00,3.471,2022-10-12 20:00:00+00:00,3.157,125.2985596404176,434.91130051188946,38.886984357777955,0.45676336931317835,hull_ichimoku_close_short,15,256.3426346137227
NEARUSDT,hi,SHORT,2022-10-15 00:00:00+00:00,3.01,2022-10-16 12:00:00+00:00,2.997,170.32733196925096,512.6852692274454,1.6515193598736357,0.5627359557266098,hull_ichimoku_close_short,9,257.9941539735963
NEARUSDT,hi,SHORT,2022-10-18 12:00:00+00:00,2.965,2022-10-20 20:00:00+00:00,2.87,174.0264107747699,515.9883079471927,15.974014764824167,0.5584942587789303,hull_ichimoku_close_short,14,273.9681687384205
NEARUSDT,hi,SHORT,2022-10-21 04:00:00+00:00,2.816,2022-10-21 16:00:00+00:00,2.895,194.57966529717368,547.936337476841,-15.982978016158443,0.6111844576816874,hull_ichimoku_close_short,3,257.9851907222621
NEARUSDT,hi,LONG,2022-10-23 16:00:00+00:00,2.966,2022-10-24 20:00:00+00:00,2.917,173.96169300219964,515.9703814445242,-9.087002109070415,0.5628791519625673,hull_ichimoku_close_long,7,248.89818861319165
NEARUSDT,hi,LONG,2022-10-25 00:00:00+00:00,2.989,2022-10-25 08:00:00+00:00,2.905,166.542782611704,497.7963772263833,-14.52947547777551,0.5398817383923609,hull_ichimoku_close_long,2,234.36871313541613
NEARUSDT,hi,LONG,2022-10-25 12:00:00+00:00,2.987,2022-10-27 16:00:00+00:00,3.054,156.9258206464119,468.7374262708323,9.992636097920817,0.5213938853887359,hull_ichimoku_close_long,13,244.36134923333694
NEARUSDT,hi,LONG,2022-10-29 00:00:00+00:00,3.102,2022-10-31 00:00:00+00:00,3.097,157.55083767462088,488.72269846667393,-1.3249158918828239,0.5371617035097361,hull_ichimoku_close_long,12,243.0364333414541
NEARUSDT,hi,SHORT,2022-11-02 04:00:00+00:00,2.965,2022-11-03 08:00:00+00:00,3.11325,163.93688589642775,486.0728666829082,-24.85169049133039,0.5480471571849791,sl_5pct_hit,7,218.1847428501237
NEARUSDT,hi,LONG,2022-11-04 00:00:00+00:00,3.14,2022-11-06 04:00:00+00:00,3.28,138.9711737898877,436.3694857002474,18.96525711593214,0.49070721465209355,hull_ichimoku_close_long,13,237.14999996605584
BTCUSDT,bb_mr,SHORT,2022-11-04 20:00:00+00:00,21132.0,2022-11-08 16:00:00+00:00,18913.14,0.017208084331040107,363.6412380835395,37.8033249183791,0.3790050803925691,tp_1.75R_hit,23,274.95332488443495
BTCUSDT,bb_mr,LONG,2022-11-08 20:00:00+00:00,18537.0,2022-11-09 08:00:00+00:00,17424.78,0.024721127554299956,458.25554147405825,-27.98429115119635,0.4889586627528202,sl_6.0pct_hit,3,246.9690337332386
BTCUSDT,bb_mr,LONG,2022-11-21 04:00:00+00:00,16040.5,2022-11-28 00:00:00+00:00,16173.0,0.025660986641442875,411.6150562220644,2.945434123745415,0.454646606245766,max_bars_time_exit,41,249.91446785698403
NEARUSDT,hi,SHORT,2022-11-28 00:00:00+00:00,1.526,2022-11-29 04:00:00+00:00,1.6023,327.5418975845138,499.82893571396806,-25.55500391071591,0.5635571250174991,sl_5pct_hit,7,224.35946394626814
NEARUSDT,hi,LONG,2022-11-30 00:00:00+00:00,1.659,2022-12-02 16:00:00+00:00,1.732,270.47554423902125,448.71892789253627,19.240264315665552,0.5044504137829866,hull_ichimoku_close_long,16,243.59972826193368
NEARUSDT,hi,LONG,2022-12-05 00:00:00+00:00,1.745,2022-12-07 08:00:00+00:00,1.723,279.1973962887492,487.1994565238674,-6.6748838320336485,0.5325411136811603,hull_ichimoku_close_long,14,236.92484442990002
BTCUSDT,bb_mr,SHORT,2022-12-05 08:00:00+00:00,17295.0,2022-12-12 04:00:00+00:00,16920.0,0.023474966585904762,405.9995471032229,8.361354679759083,0.4417577899552023,max_bars_time_exit,41,245.2861991096591
NEARUSDT,hi,SHORT,2022-12-11 00:00:00+00:00,1.704,2022-12-13 12:00:00+00:00,1.706,278.0808033214789,473.84968885980004,-1.077702153272392,0.5215405466294337,hull_ichimoku_close_short,15,244.2084969563867
NEARUSDT,hi,SHORT,2022-12-15 00:00:00+00:00,1.646,2022-12-18 16:00:00+00:00,1.369,296.72964393242614,488.4169939127734,81.70205943723107,0.49205193205094566,hull_ichimoku_close_short,22,325.91055639361775
BTCUSDT,bb_mr,SHORT,2022-12-13 16:00:00+00:00,17728.0,2022-12-20 12:00:00+00:00,16906.0,0.022958831317349836,407.0141615939779,18.434823452746762,0.43733589011480184,max_bars_time_exit,41,344.3453798463645
NEARUSDT,hi,SHORT,2022-12-24 16:00:00+00:00,1.337,2022-12-26 00:00:00+00:00,1.349,515.1015405330808,688.690759692729,-6.942177992226495,0.7609595058295202,hull_ichimoku_close_short,8,337.403201854138
NEARUSDT,hi,SHORT,2022-12-30 00:00:00+00:00,1.286,2023-01-01 16:00:00+00:00,1.277,524.7328178135893,674.806403708276,3.9829057436914406,0.7396896166309264,hull_ichimoku_close_short,16,341.38610759782944
NEARUSDT,hi,LONG,2023-01-03 04:00:00+00:00,1.327,2023-01-06 00:00:00+00:00,1.526,514.5231463418679,682.7722151956588,101.58274212694941,0.8073639950823421,hull_ichimoku_close_long,17,442.96884972477886
BTCUSDT,bb_mr,SHORT,2023-01-12 04:00:00+00:00,18128.0,2023-01-13 12:00:00+00:00,19215.68,0.040726026931154284,738.2814162079649,-45.13335781704153,0.8364728445636243,sl_6.0pct_hit,8,397.8354919077373
NEARUSDT,hi,LONG,2023-01-12 08:00:00+00:00,1.777,2023-01-16 08:00:00+00:00,2.168,498.5580750982317,885.9376994495577,193.85446097996433,1.0817463834443883,hull_ichimoku_close_long,24,591.6899528877017
NEARUSDT,hi,LONG,2023-01-20 16:00:00+00:00,2.209,2023-01-24 08:00:00+00:00,2.529,535.7084227140803,1183.3799057754034,170.03069268975497,1.3960025787506218,hull_ichimoku_close_long,22,761.7206455774567
BTCUSDT,bb_mr,SHORT,2023-01-21 04:00:00+00:00,22626.0,2023-01-28 00:00:00+00:00,23112.0,0.04358481046051016,986.1499214795028,-22.278633017271485,1.0964151334635477,max_bars_time_exit,41,739.4420125601853
NEARUSDT,hi,LONG,2023-01-28 08:00:00+00:00,2.54,2023-01-28 12:00:00+00:00,2.474,582.2378051655002,1478.8840251203706,-40.033332336227815,1.6056371953049,hull_ichimoku_close_long,1,699.4086802239575
NEARUSDT,hi,LONG,2023-01-29 08:00:00+00:00,2.543,2023-01-30 04:00:00+00:00,2.512,550.0658122091681,1398.8173604479148,-18.58136065287883,1.5293204743945399,hull_ichimoku_close_long,5,680.8273195710786
NEARUSDT,hi,SHORT,2023-01-31 04:00:00+00:00,2.331,2023-02-01 20:00:00+00:00,2.428,584.1504243424098,1361.6546391421573,-58.19157568940877,1.5289845281950405,hull_ichimoku_close_short,10,622.6357438816699
NEARUSDT,hi,LONG,2023-02-04 16:00:00+00:00,2.539,2023-02-05 12:00:00+00:00,2.41205,490.45745874885375,1245.2714877633398,-63.59912805879333,1.335553670626182,sl_5pct_hit,5,559.0366158228766
NEARUSDT,hi,SHORT,2023-02-05 16:00:00+00:00,2.362,2023-02-07 16:00:00+00:00,2.376,473.35869248338406,1118.0732316457531,-7.860547111509728,1.2335254167424505,hull_ichimoku_close_short,12,551.1760687113668
NEARUSDT,hi,LONG,2023-02-07 20:00:00+00:00,2.496,2023-02-09 08:00:00+00:00,2.525,441.6474909546209,1102.3521374227337,11.588145609038236,1.2196316286457334,hull_ichimoku_close_long,9,562.764214320405
BTCUSDT,bb_mr,LONG,2023-02-10 00:00:00+00:00,21817.0,2023-02-15 20:00:00+00:00,24107.785,0.04299126173170808,937.9403572006752,97.3978370575218,1.0859004485490817,tp_1.75R_hit,35,660.1620513779268
NEARUSDT,hi,LONG,2023-02-15 20:00:00+00:00,2.517,2023-02-16 20:00:00+00:00,2.3911499999999997,524.5626153181778,1320.3241027558536,-67.43225273799845,1.416047600205653,sl_5pct_hit,6,592.7297986399283
BTCUSDT,bb_mr,SHORT,2023-02-16 04:00:00+00:00,24626.2,2023-02-23 00:00:00+00:00,24460.0,0.0446788414627461,1100.2700856298782,6.219410449813679,1.2062130012947563,max_bars_time_exit,41,598.949209089742
NEARUSDT,hi,SHORT,2023-03-02 00:00:00+00:00,2.265,2023-03-05 04:00:00+00:00,2.073,528.8734738099267,1197.898418179484,100.28186775034293,1.2618392211631044,hull_ichimoku_close_short,19,699.2310768400849
BTCUSDT,bb_mr,LONG,2023-03-10 04:00:00+00:00,19939.0,2023-03-12 20:00:00+00:00,22032.595,0.058447521343437905,1165.3851280668084,121.01621381499561,1.3492246320193475,tp_1.75R_hit,16,820.2472906550805
BTCUSDT,bb_mr,SHORT,2023-03-13 16:00:00+00:00,24316.5,2023-03-14 12:00:00+00:00,25775.49,0.05622021334314016,1367.0788177584677,-83.5736293660285,1.5489003005203439,sl_6.0pct_hit,5,736.673661289052
NEARUSDT,hi,LONG,2023-03-17 04:00:00+00:00,2.008,2023-03-19 04:00:00+00:00,2.114,733.7387064631992,1473.347322578104,76.11284386367629,1.6634590214227187,hull_ichimoku_close_long,12,812.7865051527283
NEARUSDT,hi,SHORT,2023-03-21 04:00:00+00:00,1.947,2023-03-21 12:00:00+00:00,2.04435,834.911664255499,1625.5730103054566,-83.11148408439227,1.8328335691194024,sl_5pct_hit,2,729.675021068336
NEARUSDT,hi,SHORT,2023-03-22 20:00:00+00:00,1.944,2023-03-23 12:00:00+00:00,2.0412,750.6944661196873,1459.350042136672,-74.61291927934266,1.6454171725090978,sl_5pct_hit,4,655.0621017889933
NEARUSDT,hi,SHORT,2023-03-24 20:00:00+00:00,1.963,2023-03-26 16:00:00+00:00,1.955,667.4091714610222,1310.1242035779867,3.901073348106825,1.438200023581357,hull_ichimoku_close_short,11,658.9631751371002
NEARUSDT,hi,SHORT,2023-03-28 08:00:00+00:00,1.85,2023-03-28 20:00:00+00:00,1.883,712.392621769838,1317.9263502742003,-24.97160542979134,1.462648911386743,hull_ichimoku_close_short,3,633.9915697073088
NEARUSDT,hi,SHORT,2023-03-30 16:00:00+00:00,1.922,2023-03-31 16:00:00+00:00,2.006,659.7206760742027,1267.9831394146177,-56.84179733882364,1.4252605485907075,hull_ichimoku_close_short,6,577.1497723684852
NEARUSDT,hi,LONG,2023-03-31 20:00:00+00:00,1.99,2023-04-02 12:00:00+00:00,1.923,580.0500224808897,1154.2995447369703,-40.111706162101825,1.2483546558822467,hull_ichimoku_close_long,10,537.0380662063833
NEARUSDT,hi,SHORT,2023-04-02 16:00:00+00:00,1.903,2023-04-03 16:00:00+00:00,1.99815,564.4120506635662,1074.0761324127666,-54.91482745993376,1.2110208392953943,sl_5pct_hit,6,482.12323874644954
NEARUSDT,hi,LONG,2023-04-04 08:00:00+00:00,1.991,2023-04-06 04:00:00+00:00,1.98,484.3026004484676,964.2464774928991,-6.3850696994426785,1.0577410945094758,hull_ichimoku_close_long,11,475.73816904700686
NEARUSDT,hi,LONG,2023-04-07 20:00:00+00:00,2.016,2023-04-08 16:00:00+00:00,1.959,471.9624692926656,951.4763380940138,-27.933688698173004,1.0318279484910904,hull_ichimoku_close_long,5,447.80448034883386
NEARUSDT,hi,SHORT,2023-04-09 04:00:00+00:00,1.948,2023-04-09 20:00:00+00:00,2.005,459.7581933766262,895.6089606976678,-27.205800298597456,0.9995832761297919,hull_ichimoku_close_short,4,420.5986800502364
NEARUSDT,hi,LONG,2023-04-10 16:00:00+00:00,2.04,2023-04-12 00:00:00+00:00,1.982,412.3516471080749,841.1973601004729,-24.82855861083614,0.9121630785677726,hull_ichimoku_close_long,8,395.77012143940027
NEARUSDT,hi,LONG,2023-04-12 04:00:00+00:00,2.092,2023-04-14 12:00:00+00:00,2.167,378.36531686367135,791.5402428788005,27.491096928287945,0.886301836487307,hull_ichimoku_close_long,14,423.26121836768823
BTCUSDT,bb_mr,SHORT,2023-04-11 04:00:00+00:00,30092.1,2023-04-18 00:00:00+00:00,29435.7,0.023295077448357793,700.9978000837275,14.52820124587031,0.7626875912316942,max_bars_time_exit,41,437.78941961355855
NEARUSDT,hi,SHORT,2023-04-19 16:00:00+00:00,2.163,2023-04-23 00:00:00+00:00,1.925,404.79835378045175,875.5788392271171,95.43185958110746,0.9101486186399678,hull_ichimoku_close_short,20,533.2212791946661
NEARUSDT,hi,SHORT,2023-04-27 08:00:00+00:00,1.891,2023-04-28 04:00:00+00:00,1.94,563.9569319880128,1066.4425583893321,-28.82217512095793,1.1882854535453422,hull_ichimoku_close_short,5,504.39910407370814
NEARUSDT,hi,SHORT,2023-05-01 08:00:00+00:00,1.896,2023-05-03 20:00:00+00:00,1.898,532.0665654785951,1008.7982081474163,-2.1743964331413754,1.1102633021841843,hull_ichimoku_close_short,15,502.22470764056675
NEARUSDT,hi,SHORT,2023-05-06 00:00:00+00:00,1.82,2023-05-10 04:00:00+00:00,1.63,551.895283121502,1004.4494152811336,103.81288249336242,1.04722129972305,hull_ichimoku_close_short,25,606.0375901339291
NEARUSDT,hi,LONG,2023-05-17 16:00:00+00:00,1.707,2023-05-18 16:00:00+00:00,1.62165,710.0616170286223,1212.0751802678583,-61.90370964423022,1.2999506308372781,sl_5pct_hit,6,544.1338804896989
NEARUSDT,hi,SHORT,2023-05-21 12:00:00+00:00,1.618,2023-05-23 00:00:00+00:00,1.666,672.6005939304065,1088.2677609793977,-33.49967970141649,1.2148511927571004,hull_ichimoku_close_short,9,510.6342007882824
NEARUSDT,hi,SHORT,2023-05-24 00:00:00+00:00,1.594,2023-05-26 12:00:00+00:00,1.585,640.6953585800281,1021.2684015765649,4.646034427511079,1.1202237997092501,hull_ichimoku_close_short,15,515.2802352157935
NEARUSDT,hi,LONG,2023-05-28 08:00:00+00:00,1.64,2023-05-29 12:00:00+00:00,1.629,628.3905307509677,1030.560470431587,-8.042110593024283,1.1298147547637023,hull_ichimoku_close_long,7,507.2381246227692
NEARUSDT,hi,SHORT,2023-05-31 04:00:00+00:00,1.567,2023-06-02 00:00:00+00:00,1.569,647.4002866914732,1014.4762492455385,-2.4114365878684003,1.116636014485453,hull_ichimoku_close_short,11,504.82668803490077
BTCUSDT,bb_mr,SHORT,2023-05-29 00:00:00+00:00,27945.0,2023-06-04 20:00:00+00:00,27105.5,0.030731808625024958,858.8003920263225,24.86886255381689,0.9304907868915651,max_bars_time_exit,41,529.6955505887177
NEARUSDT,hi,LONG,2023-06-03 08:00:00+00:00,1.621,2023-06-04 20:00:00+00:00,1.617,622.8583442750164,1009.6533760698015,-3.6006818024194445,1.1092484253193766,hull_ichimoku_close_long,9,526.0948687862982
NEARUSDT,hi,SHORT,2023-06-05 12:00:00+00:00,1.505,2023-06-09 08:00:00+00:00,1.422,699.1293937359445,1052.1897375725964,56.902246225577564,1.1254934545058104,hull_ichimoku_close_short,23,582.9971150118757
BTCUSDT,bb_mr,LONG,2023-06-05 20:00:00+00:00,25717.2,2023-06-12 16:00:00+00:00,25810.9,0.03409487740930183,876.8247813104971,2.2284256743027715,0.9662643389488352,max_bars_time_exit,41,585.2255406861785
NEARUSDT,hi,LONG,2023-06-18 12:00:00+00:00,1.271,2023-06-18 20:00:00+00:00,1.236,920.8899145337192,1170.451081372357,-33.50091606733491,1.269769058654819,hull_ichimoku_close_long,2,551.7246246188436
NEARUSDT,hi,LONG,2023-06-20 08:00:00+00:00,1.248,2023-06-20 12:00:00+00:00,1.232,884.1740779148134,1103.4492492376871,-15.352798688912833,1.2060134422758058,hull_ichimoku_close_long,1,536.3718259299308
BTCUSDT,bb_mr,LONG,2023-06-15 04:00:00+00:00,24972.8,2023-06-20 16:00:00+00:00,27594.944,0.03905753063908056,975.375901143631,101.28522817053222,1.1292414495490388,tp_1.75R_hit,33,637.657054100463
